"","comp","state","awlevel","year","share"
"1254",0,"GA",3,2011,0.497642163661581
"1255",1,"GA",3,2011,0.0759500693481276
"1256",0,"GU",3,2011,0.823529411764706
"1257",1,"GU",3,2011,0.0840336134453782
"1258",0,"HI",3,2011,0.443706850770048
"1259",1,"HI",3,2011,0.0432819968135953
"1260",0,"IA",3,2011,0.550390402812969
"1261",1,"IA",3,2011,0.0650498991674854
"1262",0,"ID",3,2011,0.49408014571949
"1263",1,"ID",3,2011,0.0865209471766849
"1264",0,"IL",3,2011,0.590056705133307
"1265",1,"IL",3,2011,0.0455382013529646
"1266",0,"IN",3,2011,0.772578831843246
"1267",1,"IN",3,2011,0.0697574816639006
"1268",0,"KS",3,2011,0.467312348668281
"1269",1,"KS",3,2011,0.0365301610695863
"1270",0,"KY",3,2011,0.539486786671773
"1271",1,"KY",3,2011,0.064343163538874
"1272",0,"LA",3,2011,0.629599007854485
"1273",1,"LA",3,2011,0.101832713242387
"1274",0,"MA",3,2011,0.604528943504135
"1275",1,"MA",3,2011,0.0774402967771853
"1276",0,"MD",3,2011,0.437852502320268
"1277",1,"MD",3,2011,0.0711073034911116
"1278",0,"ME",3,2011,0.717293233082707
"1279",1,"ME",3,2011,0.0457142857142857
"1280",0,"MH",3,2011,0.558823529411765
"1281",0,"MI",3,2011,0.57563583346833
"1282",1,"MI",3,2011,0.0770127976672607
"1283",0,"MN",3,2011,0.579132869833913
"1284",1,"MN",3,2011,0.068897257628428
"1285",0,"MO",3,2011,0.468026698245236
"1286",1,"MO",3,2011,0.0626009258262461
"1287",0,"MP",3,2011,0.438095238095238
"1288",1,"MP",3,2011,0.0285714285714286
"1289",0,"MS",3,2011,0.548698755331186
"1290",1,"MS",3,2011,0.0506571503176952
"1291",0,"MT",3,2011,0.544181554804442
"1292",1,"MT",3,2011,0.0907774022211492
"1293",0,"NC",3,2011,0.529423435577953
"1294",1,"NC",3,2011,0.0861076941391215
"1295",0,"ND",3,2011,0.495297805642633
"1296",1,"ND",3,2011,0.088166144200627
"1297",0,"NE",3,2011,0.658696058285074
"1298",1,"NE",3,2011,0.0614608630674388
"1299",0,"NH",3,2011,0.757881052973676
"1300",1,"NH",3,2011,0.0610984725381865
"1301",0,"NJ",3,2011,0.463802403709662
"1302",1,"NJ",3,2011,0.0430585785937352
"1303",0,"NM",3,2011,0.528532194079951
"1304",1,"NM",3,2011,0.0538602380225816
"1305",0,"NV",3,2011,0.585951570942566
"1306",1,"NV",3,2011,0.0638383029817891
"1307",0,"NY",3,2011,0.608484339373575
"1308",1,"NY",3,2011,0.0578423136925477
"1309",0,"OH",3,2011,0.66128600731294
"1310",1,"OH",3,2011,0.094354766788549
"1311",0,"OK",3,2011,0.693809567872675
"1312",1,"OK",3,2011,0.0484870916998242
"1313",0,"OR",3,2011,0.41548010222709
"1314",1,"OR",3,2011,0.0515699160277474
"1315",0,"PA",3,2011,0.691236215902496
"1316",1,"PA",3,2011,0.0926223071933358
"1317",0,"PR",3,2011,0.824383802816901
"1318",1,"PR",3,2011,0.10431338028169
"1319",0,"PW",3,2011,0.653846153846154
"1320",1,"PW",3,2011,0.0384615384615385
"1321",0,"RI",3,2011,0.636232302802658
"1322",1,"RI",3,2011,0.128575556197631
"1323",0,"SC",3,2011,0.559975520195838
"1324",1,"SC",3,2011,0.0696654426764586
"1325",0,"SD",3,2011,0.761228406909789
"1326",1,"SD",3,2011,0.0863723608445297
"1327",0,"TN",3,2011,0.507836238605469
"1328",1,"TN",3,2011,0.0793219254757716
"1329",0,"TX",3,2011,0.49194469543277
"1330",1,"TX",3,2011,0.0667439521284757
"1331",0,"UT",3,2011,0.40589989522044
"1332",1,"UT",3,2011,0.0356250503747884
"1333",0,"VA",3,2011,0.586277816626219
"1334",1,"VA",3,2011,0.0890954711858829
"1335",0,"VI",3,2011,0.773333333333333
"1336",1,"VI",3,2011,0.16
"1337",0,"VT",3,2011,0.607574536663981
"1338",1,"VT",3,2011,0.0531829170024174
"1339",0,"WA",3,2011,0.365834719911259
"1340",1,"WA",3,2011,0.0552042891477168
"1341",0,"WI",3,2011,0.660277377992935
"1342",1,"WI",3,2011,0.123838806751276
"1343",0,"WV",3,2011,0.58248730964467
"1344",1,"WV",3,2011,0.071912013536379
"1345",0,"WY",3,2011,0.649362760335716
"1346",1,"WY",3,2011,0.0354367423064967
"1347",0,"AK",4,2011,1
"1348",0,"AL",4,2011,0.0349854227405248
"1349",0,"AR",4,2011,0.895081967213115
"1350",1,"AR",4,2011,0.0524590163934426
"1351",0,"AZ",4,2011,0.897363465160075
"1352",0,"CA",4,2011,0.608607935440484
"1353",1,"CA",4,2011,0.00689307330195024
"1354",0,"CO",4,2011,0.995049504950495
"1355",0,"CT",4,2011,1
"1356",0,"DC",4,2011,0.333333333333333
"1357",0,"DE",4,2011,1
"1358",0,"FL",4,2011,0.549802110817942
"1359",1,"FL",4,2011,0.016490765171504
"1360",0,"FM",4,2011,1
"1361",0,"GA",4,2011,0.768447837150127
"1362",1,"GA",4,2011,0.12881679389313
"1363",0,"GU",4,2011,0
"1364",0,"HI",4,2011,0.918918918918919
"1365",1,"HI",4,2011,0.0810810810810811
"1366",0,"IA",4,2011,0.956842105263158
"1367",0,"ID",4,2011,0.926675094816688
"1368",1,"ID",4,2011,0.0379266750948167
"1369",0,"IL",4,2011,0.223707664884135
"1370",0,"IN",4,2011,0.800724637681159
"1371",0,"KS",4,2011,0.5
"1372",1,"KS",4,2011,0
"1373",0,"KY",4,2011,0.999167360532889
"1374",0,"LA",4,2011,0.844660194174757
"1375",0,"MA",4,2011,0.439890710382514
"1376",1,"MA",4,2011,0.0063752276867031
"1377",0,"MD",4,2011,0.666666666666667
"1378",1,"MD",4,2011,0.237785016286645
"1379",0,"ME",4,2011,0.666666666666667
"1380",0,"MI",4,2011,0.947232947232947
"1381",0,"MN",4,2011,0.753855644663788
"1382",1,"MN",4,2011,0.0468846391116595
"1383",0,"MO",4,2011,0.824390243902439
"1384",0,"MS",4,2011,0.25
"1385",0,"MT",4,2011,1
"1386",0,"NC",4,2011,0.154291224686596
"1387",0,"ND",4,2011,1
"1388",0,"NE",4,2011,1
"1389",0,"NJ",4,2011,0.902621722846442
"1390",0,"NM",4,2011,0.907407407407407
"1391",1,"NM",4,2011,0.0925925925925926
"1392",0,"NV",4,2011,1
"1393",0,"NY",4,2011,0.727228207639569
"1394",0,"OH",4,2011,0.938924339106655
"1395",1,"OH",4,2011,0.00546946216955333
"1396",0,"OK",4,2011,0.654362416107383
"1397",1,"OK",4,2011,0.224832214765101
"1398",0,"OR",4,2011,0.954545454545454
"1399",1,"OR",4,2011,0.00802139037433155
"1400",0,"PA",4,2011,0.674011892270025
"1401",0,"PR",4,2011,1
"1402",0,"PW",4,2011,0.729166666666667
"1403",0,"RI",4,2011,1
"1404",0,"SC",4,2011,1
"1405",0,"SD",4,2011,0.969604863221884
"1406",0,"TN",4,2011,0.699333333333333
"1407",1,"TN",4,2011,0.0453333333333333
"1408",0,"TX",4,2011,0.504257907542579
"1409",1,"TX",4,2011,0.0024330900243309
"1410",0,"UT",4,2011,1
"1411",0,"VA",4,2011,1
"1412",0,"WA",4,2011,0.809012875536481
"1413",1,"WA",4,2011,0.075107296137339
"1414",0,"WI",4,2011,0.886454183266932
"1415",1,"WI",4,2011,0.000664010624169987
"1416",0,"WV",4,2011,0.930555555555556
"1417",0,"WY",4,2011,1
"1418",0,"AK",5,2011,0.813559322033898
"1419",1,"AK",5,2011,0.106779661016949
"1420",0,"AL",5,2011,0.840938404155192
"1421",1,"AL",5,2011,0.0771778157353505
"1422",0,"AR",5,2011,0.797709082898891
"1423",1,"AR",5,2011,0.0610911226962332
"1424",0,"AZ",5,2011,0.835590575452251
"1425",1,"AZ",5,2011,0.0858265744504595
"1426",0,"CA",5,2011,0.818650226687217
"1427",1,"CA",5,2011,0.0818886476391905
"1428",0,"CO",5,2011,0.832762379321084
"1429",1,"CO",5,2011,0.0895359701027717
"1430",0,"CT",5,2011,0.816404230317274
"1431",1,"CT",5,2011,0.0533960047003525
"1432",0,"DC",5,2011,0.88833960236432
"1433",1,"DC",5,2011,0.061794734013971
"1434",0,"DE",5,2011,0.859055118110236
"1435",1,"DE",5,2011,0.0752755905511811
"1436",0,"FL",5,2011,0.791256636381811
"1437",1,"FL",5,2011,0.0807028455916654
"1438",0,"GA",5,2011,0.827658835280323
"1439",1,"GA",5,2011,0.0872888348460503
"1440",0,"GU",5,2011,0.966836734693878
"1441",1,"GU",5,2011,0.0331632653061225
"1442",0,"HI",5,2011,0.855986218776916
"1443",1,"HI",5,2011,0.0494401378122308
"1444",0,"IA",5,2011,0.82585086042065
"1445",1,"IA",5,2011,0.0577182919056724
"1446",0,"ID",5,2011,0.804136634283924
"1447",1,"ID",5,2011,0.0794944113652982
"1448",0,"IL",5,2011,0.787978516139224
"1449",1,"IL",5,2011,0.0767468801011005
"1450",0,"IN",5,2011,0.799912739965096
"1451",1,"IN",5,2011,0.0901396160558464
"1452",0,"KS",5,2011,0.830584156335365
"1453",1,"KS",5,2011,0.0591510821601177
"1454",0,"KY",5,2011,0.817031018539301
"1455",1,"KY",5,2011,0.0536876599183014
"1456",0,"LA",5,2011,0.774137695356996
"1457",1,"LA",5,2011,0.0682553424158199
"1458",0,"MA",5,2011,0.820979354245741
"1459",1,"MA",5,2011,0.0868551393120351
"1460",0,"MD",5,2011,0.800807451441651
"1461",1,"MD",5,2011,0.122484661601551
"1462",0,"ME",5,2011,0.81266898416377
"1463",1,"ME",5,2011,0.0583236770954036
"1464",0,"MI",5,2011,0.813062650802895
"1465",1,"MI",5,2011,0.0945170147266828
"1466",0,"MN",5,2011,0.829443892750745
"1467",1,"MN",5,2011,0.0702030232814741
"1468",0,"MO",5,2011,0.835344474295342
"1469",1,"MO",5,2011,0.0645234734301717
"1470",0,"MP",5,2011,1
"1471",0,"MS",5,2011,0.843488739926188
"1472",1,"MS",5,2011,0.0537018904873089
"1473",0,"MT",5,2011,0.827296587926509
"1474",1,"MT",5,2011,0.0804899387576553
"1475",0,"NC",5,2011,0.841575214775807
"1476",1,"NC",5,2011,0.0647306413484269
"1477",0,"ND",5,2011,0.798008298755187
"1478",1,"ND",5,2011,0.0884647302904564
"1479",0,"NE",5,2011,0.856164383561644
"1480",1,"NE",5,2011,0.0545890410958904
"1481",0,"NH",5,2011,0.866791744840525
"1482",1,"NH",5,2011,0.0539152759948652
"1483",0,"NJ",5,2011,0.814496736516661
"1484",1,"NJ",5,2011,0.0698940358851042
"1485",0,"NM",5,2011,0.8042071197411
"1486",1,"NM",5,2011,0.0884188626907074
"1487",0,"NV",5,2011,0.82932848421873
"1488",1,"NV",5,2011,0.0765034420054553
"1489",0,"NY",5,2011,0.798963730569948
"1490",1,"NY",5,2011,0.0701525213456907
"1491",0,"OH",5,2011,0.821852939886877
"1492",1,"OH",5,2011,0.0768915976089212
"1493",0,"OK",5,2011,0.782050634190712
"1494",1,"OK",5,2011,0.0652887968063065
"1495",0,"OR",5,2011,0.817972460778199
"1496",1,"OR",5,2011,0.0710550304658638
"1497",0,"PA",5,2011,0.813004064435129
"1498",1,"PA",5,2011,0.0872470367927138
"1499",0,"PR",5,2011,0.806322325712673
"1500",1,"PR",5,2011,0.0951171323736946
"1501",0,"RI",5,2011,0.826198630136986
"1502",1,"RI",5,2011,0.0862157534246575
"1503",0,"SC",5,2011,0.845009914077991
"1504",1,"SC",5,2011,0.0621695307336418
"1505",0,"SD",5,2011,0.829977236911224
"1506",1,"SD",5,2011,0.0770443004727718
"1507",0,"TN",5,2011,0.790575592885375
"1508",1,"TN",5,2011,0.0606163537549407
"1509",0,"TX",5,2011,0.762876175690069
"1510",1,"TX",5,2011,0.0739804668459914
"1511",0,"UT",5,2011,0.811077420658985
"1512",1,"UT",5,2011,0.0874469375379018
"1513",0,"VA",5,2011,0.775207215523375
"1514",1,"VA",5,2011,0.093232562164657
"1515",0,"VI",5,2011,0.895196506550218
"1516",1,"VI",5,2011,0.0786026200873362
"1517",0,"VT",5,2011,0.822626322849903
"1518",1,"VT",5,2011,0.063943955880161
"1519",0,"WA",5,2011,0.775167684302343
"1520",1,"WA",5,2011,0.0791951153487533
"1521",0,"WI",5,2011,0.841607151775458
"1522",1,"WI",5,2011,0.0688707985816311
"1523",0,"WV",5,2011,0.768520637827115
"1524",1,"WV",5,2011,0.0675211718928817
"1525",0,"WY",5,2011,0.871162556618017
"1526",1,"WY",5,2011,0.097131353799698
"1527",0,"AK",6,2011,0.670391061452514
"1528",1,"AK",6,2011,0.0726256983240223
"1529",0,"AL",6,2011,0.790575916230366
"1530",1,"AL",6,2011,0.0157068062827225
"1531",0,"AR",6,2011,0.848375451263538
"1532",1,"AR",6,2011,0.0108303249097473
"1533",0,"AZ",6,2011,0.936369725385131
"1534",1,"AZ",6,2011,0.0401875418620228
"1535",0,"CA",6,2011,0.590818363273453
"1536",1,"CA",6,2011,0.00641573994867408
"1537",0,"CO",6,2011,0.748006379585327
"1538",1,"CO",6,2011,0.138755980861244
"1539",0,"CT",6,2011,0.704022988505747
"1540",1,"CT",6,2011,0.0229885057471264
"1541",0,"DC",6,2011,0.667726550079491
"1542",1,"DC",6,2011,0.14785373608903
"1543",0,"DE",6,2011,1
"1544",1,"DE",6,2011,0
"1545",0,"FL",6,2011,0.76010781671159
"1546",1,"FL",6,2011,0.045822102425876
"1547",0,"GA",6,2011,0.842809364548495
"1548",1,"GA",6,2011,0.0334448160535117
"1549",0,"HI",6,2011,0.804597701149425
"1550",1,"HI",6,2011,0.00574712643678161
"1551",0,"IA",6,2011,0.881383855024712
"1552",1,"IA",6,2011,0.0164744645799012
"1553",0,"ID",6,2011,0.818181818181818
"1554",1,"ID",6,2011,0.053030303030303
"1555",0,"IL",6,2011,0.608981380065717
"1556",1,"IL",6,2011,0.0350492880613363
"1557",0,"IN",6,2011,0.712166172106825
"1558",1,"IN",6,2011,0.0237388724035608
"1559",0,"KS",6,2011,0.954545454545455
"1560",1,"KS",6,2011,0
"1561",0,"KY",6,2011,0.82934131736527
"1562",1,"KY",6,2011,0.0838323353293413
"1563",0,"LA",6,2011,0.634020618556701
"1564",1,"LA",6,2011,0.0360824742268041
"1565",0,"MA",6,2011,0.621383647798742
"1566",1,"MA",6,2011,0.194339622641509
"1567",0,"MD",6,2011,0.54416961130742
"1568",1,"MD",6,2011,0.280666330136295
"1569",0,"ME",6,2011,0.858208955223881
"1570",1,"ME",6,2011,0
"1571",0,"MI",6,2011,0.65823754789272
"1572",1,"MI",6,2011,0.0835249042145594
"1573",0,"MN",6,2011,0.835654596100279
"1574",1,"MN",6,2011,0.0267409470752089
"1575",0,"MO",6,2011,0.668711656441718
"1576",1,"MO",6,2011,0.164621676891616
"1577",0,"MS",6,2011,0
"1578",1,"MS",6,2011,0
"1579",0,"MT",6,2011,0.630769230769231
"1580",0,"NC",6,2011,0.283905967450271
"1581",1,"NC",6,2011,0.0379746835443038
"1582",0,"ND",6,2011,0.855072463768116
"1583",1,"ND",6,2011,0.0144927536231884
"1584",0,"NE",6,2011,0.829351535836177
"1585",1,"NE",6,2011,0.10580204778157
"1586",0,"NH",6,2011,0.722338204592902
"1587",1,"NH",6,2011,0.0459290187891441
"1588",0,"NJ",6,2011,0.455727051177904
"1589",1,"NJ",6,2011,0.391551584077985
"1590",0,"NM",6,2011,0.439024390243902
"1591",1,"NM",6,2011,0.0975609756097561
"1592",0,"NV",6,2011,0.478260869565217
"1593",1,"NV",6,2011,0
"1594",0,"NY",6,2011,0.712876712328767
"1595",1,"NY",6,2011,0.0268493150684932
"1596",0,"OH",6,2011,0.766871165644172
"1597",1,"OH",6,2011,0.0633946830265849
"1598",0,"OK",6,2011,0.897435897435897
"1599",1,"OK",6,2011,0.0769230769230769
"1600",0,"OR",6,2011,0.930630190522716
"1601",1,"OR",6,2011,0.0254030288226673
"1602",0,"PA",6,2011,0.735849056603774
"1603",1,"PA",6,2011,0.0482796892341842
"1604",0,"PR",6,2011,0.513513513513513
"1605",1,"PR",6,2011,0.0231660231660232
"1606",0,"RI",6,2011,0.714285714285714
"1607",0,"SC",6,2011,0.875
"1608",1,"SC",6,2011,0.0166666666666667
"1609",0,"SD",6,2011,1
"1610",0,"TN",6,2011,0.836065573770492
"1611",1,"TN",6,2011,0.120218579234973
"1612",0,"TX",6,2011,0.521816562778272
"1613",1,"TX",6,2011,0.132680320569902
"1614",0,"UT",6,2011,0.816091954022989
"1615",1,"UT",6,2011,0.0476190476190476
"1616",0,"VA",6,2011,0.624644549763033
"1617",1,"VA",6,2011,0.181042654028436
"1618",0,"VT",6,2011,0.662337662337662
"1619",1,"VT",6,2011,0.168831168831169
"1620",0,"WA",6,2011,0.910643889618923
"1621",1,"WA",6,2011,0.00788436268068331
"1622",0,"WI",6,2011,0.769411764705882
"1623",1,"WI",6,2011,0.0164705882352941
"1624",0,"WV",6,2011,0.944444444444444
"1625",1,"WV",6,2011,0
"1626",0,"WY",6,2011,0.867924528301887
"1627",0,"AK",7,2011,0.851370851370851
"1628",1,"AK",7,2011,0.0779220779220779
"1629",0,"AL",7,2011,0.866476557913277
"1630",1,"AL",7,2011,0.0813553635829909
"1631",0,"AR",7,2011,0.716670143959942
"1632",1,"AR",7,2011,0.16857917796787
"1633",0,"AZ",7,2011,0.773134987442387
"1634",1,"AZ",7,2011,0.121601854662876
"1635",0,"CA",7,2011,0.785660833525213
"1636",1,"CA",7,2011,0.142643334100852
"1637",0,"CO",7,2011,0.753795564262226
"1638",1,"CO",7,2011,0.163716504582663
"1639",0,"CT",7,2011,0.818161925601751
"1640",1,"CT",7,2011,0.107002188183807
"1641",0,"DC",7,2011,0.79107585523054
"1642",1,"DC",7,2011,0.0699058006941001
"1643",0,"DE",7,2011,0.783606557377049
"1644",1,"DE",7,2011,0.132604735883424
"1645",0,"FL",7,2011,0.814670602273441
"1646",1,"FL",7,2011,0.106638196319789
"1647",0,"GA",7,2011,0.798541476754786
"1648",1,"GA",7,2011,0.12739288969918
"1649",0,"GU",7,2011,1
"1650",0,"HI",7,2011,0.760426770126091
"1651",1,"HI",7,2011,0.116876818622696
"1652",0,"IA",7,2011,0.79499201915403
"1653",1,"IA",7,2011,0.0625498802873105
"1654",0,"ID",7,2011,0.723179544191217
"1655",1,"ID",7,2011,0.235686492495831
"1656",0,"IL",7,2011,0.755294619982921
"1657",1,"IL",7,2011,0.131895815542272
"1658",0,"IN",7,2011,0.82259863376551
"1659",1,"IN",7,2011,0.123588456712673
"1660",0,"KS",7,2011,0.724041421774419
"1661",1,"KS",7,2011,0.161768821718444
"1662",0,"KY",7,2011,0.809256501317448
"1663",1,"KY",7,2011,0.0864932982013976
"1664",0,"LA",7,2011,0.797532556545579
"1665",1,"LA",7,2011,0.105277587388622
"1666",0,"MA",7,2011,0.730861313868613
"1667",1,"MA",7,2011,0.115795620437956
"1668",0,"MD",7,2011,0.718582612278533
"1669",1,"MD",7,2011,0.167873329801636
"1670",0,"ME",7,2011,0.855039637599094
"1671",1,"ME",7,2011,0.035673839184598
"1672",0,"MI",7,2011,0.761394101876676
"1673",1,"MI",7,2011,0.145430600630262
"1674",0,"MN",7,2011,0.840009155413138
"1675",1,"MN",7,2011,0.0668802929732204
"1676",0,"MO",7,2011,0.816671468356862
"1677",1,"MO",7,2011,0.0903197925669836
"1678",0,"MS",7,2011,0.879602200592467
"1679",1,"MS",7,2011,0.0808294540837918
"1680",0,"MT",7,2011,0.821963394342762
"1681",1,"MT",7,2011,0.143094841930116
"1682",0,"NC",7,2011,0.784526302821239
"1683",1,"NC",7,2011,0.121350252556363
"1684",0,"ND",7,2011,0.785940468651045
"1685",1,"ND",7,2011,0.0949968334388854
"1686",0,"NE",7,2011,0.708066581306018
"1687",1,"NE",7,2011,0.171361502347418
"1688",0,"NH",7,2011,0.809108262885192
"1689",1,"NH",7,2011,0.0899918189255522
"1690",0,"NJ",7,2011,0.743595069934912
"1691",1,"NJ",7,2011,0.141739371278216
"1692",0,"NM",7,2011,0.80251071647275
"1693",1,"NM",7,2011,0.127679118187385
"1694",0,"NV",7,2011,0.759926470588235
"1695",1,"NV",7,2011,0.146323529411765
"1696",0,"NY",7,2011,0.773353556544666
"1697",1,"NY",7,2011,0.0923652652170215
"1698",0,"OH",7,2011,0.779138972153439
"1699",1,"OH",7,2011,0.13514922455363
"1700",0,"OK",7,2011,0.799182261361849
"1701",1,"OK",7,2011,0.10960842899827
"1702",0,"OR",7,2011,0.789660346473878
"1703",1,"OR",7,2011,0.107761560496522
"1704",0,"PA",7,2011,0.745066330446223
"1705",1,"PA",7,2011,0.130550378247999
"1706",0,"PR",7,2011,0.78607750306856
"1707",1,"PR",7,2011,0.103805014904436
"1708",0,"RI",7,2011,0.78467583497053
"1709",1,"RI",7,2011,0.0982318271119843
"1710",0,"SC",7,2011,0.791867677463818
"1711",1,"SC",7,2011,0.0808063404548587
"1712",0,"SD",7,2011,0.769769069279216
"1713",1,"SD",7,2011,0.185444366689993
"1714",0,"TN",7,2011,0.819508721965112
"1715",1,"TN",7,2011,0.112584549661801
"1716",0,"TX",7,2011,0.779416921889977
"1717",1,"TX",7,2011,0.1527365394057
"1718",0,"UT",7,2011,0.770836311651179
"1719",1,"UT",7,2011,0.137812723373838
"1720",0,"VA",7,2011,0.731755614585849
"1721",1,"VA",7,2011,0.160637527167351
"1722",0,"VI",7,2011,0.647058823529412
"1723",0,"VT",7,2011,0.789230122002524
"1724",1,"VT",7,2011,0.112326461926798
"1725",0,"WA",7,2011,0.824543610547667
"1726",1,"WA",7,2011,0.0808316430020284
"1727",0,"WI",7,2011,0.789095389670397
"1728",1,"WI",7,2011,0.09169319231954
"1729",0,"WV",7,2011,0.849252209381373
"1730",1,"WV",7,2011,0.0361998640380693
"1731",0,"WY",7,2011,0.846307385229541
"1732",1,"WY",7,2011,0.139720558882236
"1733",0,"AK",8,2011,0
"1734",0,"AL",8,2011,0.974299065420561
"1735",0,"AR",8,2011,0.697916666666667
"1736",1,"AR",8,2011,0.03125
"1737",0,"AZ",8,2011,0.885245901639344
"1738",1,"AZ",8,2011,0.0163934426229508
"1739",0,"CA",8,2011,0.64461994076999
"1740",1,"CA",8,2011,0.191510365251728
"1741",0,"CO",8,2011,1
"1742",0,"CT",8,2011,0.816574585635359
"1743",1,"CT",8,2011,0.0762430939226519
"1744",0,"DC",8,2011,0.927272727272727
"1745",1,"DC",8,2011,0.0545454545454545
"1746",0,"DE",8,2011,1
"1747",0,"FL",8,2011,0.554513481828839
"1748",1,"FL",8,2011,0.109026963657679
"1749",0,"GA",8,2011,0.413676371022343
"1750",1,"GA",8,2011,0.393364928909953
"1751",0,"HI",8,2011,1
"1752",0,"IA",8,2011,0.683060109289617
"1753",1,"IA",8,2011,0.109289617486339
"1754",0,"ID",8,2011,0.68
"1755",1,"ID",8,2011,0.32
"1756",0,"IL",8,2011,0.889763779527559
"1757",1,"IL",8,2011,0.0236220472440945
"1758",0,"IN",8,2011,0.250539956803456
"1759",1,"IN",8,2011,0.142548596112311
"1760",0,"KS",8,2011,0.982456140350877
"1761",0,"KY",8,2011,0.794117647058824
"1762",1,"KY",8,2011,0.0392156862745098
"1763",0,"LA",8,2011,0.939393939393939
"1764",1,"LA",8,2011,0
"1765",0,"MA",8,2011,0.797633136094675
"1766",1,"MA",8,2011,0.0733727810650888
"1767",0,"MD",8,2011,0.933333333333333
"1768",1,"MD",8,2011,0.0555555555555556
"1769",0,"ME",8,2011,0.914893617021277
"1770",0,"MI",8,2011,0.781944444444444
"1771",1,"MI",8,2011,0.0416666666666667
"1772",0,"MN",8,2011,0.645751633986928
"1773",1,"MN",8,2011,0.172549019607843
"1774",0,"MO",8,2011,0.543443917851501
"1775",1,"MO",8,2011,0.0584518167456556
"1776",0,"MS",8,2011,0.976470588235294
"1777",1,"MS",8,2011,0
"1778",0,"MT",8,2011,0.791666666666667
"1779",0,"NC",8,2011,0.992481203007519
"1780",0,"ND",8,2011,1
"1781",0,"NE",8,2011,0.847619047619048
"1782",0,"NH",8,2011,0.658536585365854
"1783",0,"NJ",8,2011,0.840909090909091
"1784",0,"NM",8,2011,0.978723404255319
"1785",1,"NM",8,2011,0
"1786",0,"NV",8,2011,0.763157894736842
"1787",1,"NV",8,2011,0
"1788",0,"NY",8,2011,0.738286664818409
"1789",1,"NY",8,2011,0.0540615469919601
"1790",0,"OH",8,2011,0.735955056179775
"1791",1,"OH",8,2011,0.101123595505618
"1792",0,"OK",8,2011,0.941860465116279
"1793",1,"OK",8,2011,0.0232558139534884
"1794",0,"OR",8,2011,0.794594594594595
"1795",0,"PA",8,2011,0.814229249011858
"1796",1,"PA",8,2011,0.00395256916996047
"1797",0,"PR",8,2011,0.764705882352941
"1798",1,"PR",8,2011,0.147058823529412
"1799",0,"RI",8,2011,0.596153846153846
"1800",1,"RI",8,2011,0
"1801",0,"SC",8,2011,0.917647058823529
"1802",1,"SC",8,2011,0.0647058823529412
"1803",0,"SD",8,2011,1
"1804",1,"SD",8,2011,0
"1805",0,"TN",8,2011,0.465774980330448
"1806",1,"TN",8,2011,0.534225019669551
"1807",0,"TX",8,2011,0.874015748031496
"1808",1,"TX",8,2011,0.0511811023622047
"1809",0,"UT",8,2011,0.652777777777778
"1810",1,"UT",8,2011,0.111111111111111
"1811",0,"VA",8,2011,0.855570839064649
"1812",1,"VA",8,2011,0.0522696011004127
"1813",0,"VT",8,2011,1
"1814",0,"WA",8,2011,0.754098360655738
"1815",1,"WA",8,2011,0
"1816",0,"WI",8,2011,0.868421052631579
"1817",1,"WI",8,2011,0.0263157894736842
"1818",0,"WV",8,2011,1
"1819",0,"WY",8,2011,0
"1820",0,"AK",17,2011,0.478260869565217
"1821",1,"AK",17,2011,0.0652173913043478
"1822",0,"AL",17,2011,0.639024390243902
"1823",1,"AL",17,2011,0.224390243902439
"1824",0,"AR",17,2011,0.794520547945205
"1825",1,"AR",17,2011,0.113013698630137
"1826",0,"AZ",17,2011,0.743632336655592
"1827",1,"AZ",17,2011,0.191029900332226
"1828",0,"CA",17,2011,0.672230652503794
"1829",1,"CA",17,2011,0.231066353979859
"1830",0,"CO",17,2011,0.634297520661157
"1831",1,"CO",17,2011,0.275826446280992
"1832",0,"CT",17,2011,0.714285714285714
"1833",1,"CT",17,2011,0.191489361702128
"1834",0,"DC",17,2011,0.687160940325497
"1835",1,"DC",17,2011,0.128390596745027
"1836",0,"DE",17,2011,0.55893536121673
"1837",1,"DE",17,2011,0.296577946768061
"1838",0,"FL",17,2011,0.675456389452333
"1839",1,"FL",17,2011,0.232927653820149
"1840",0,"GA",17,2011,0.620425029515939
"1841",1,"GA",17,2011,0.266233766233766
"1842",0,"HI",17,2011,0.806306306306306
"1843",1,"HI",17,2011,0.162162162162162
"1844",0,"IA",17,2011,0.639225181598063
"1845",1,"IA",17,2011,0.222760290556901
"1846",0,"ID",17,2011,0.634782608695652
"1847",1,"ID",17,2011,0.234782608695652
"1848",0,"IL",17,2011,0.65508412582297
"1849",1,"IL",17,2011,0.226408193123628
"1850",0,"IN",17,2011,0.622512010981469
"1851",1,"IN",17,2011,0.266300617707618
"1852",0,"KS",17,2011,0.71875
"1853",1,"KS",17,2011,0.169117647058824
"1854",0,"KY",17,2011,0.622302158273381
"1855",1,"KY",17,2011,0.251798561151079
"1856",0,"LA",17,2011,0.631956912028725
"1857",1,"LA",17,2011,0.192100538599641
"1858",0,"MA",17,2011,0.57478323699422
"1859",1,"MA",17,2011,0.286488439306358
"1860",0,"MD",17,2011,0.592391304347826
"1861",1,"MD",17,2011,0.273291925465839
"1862",0,"ME",17,2011,0.65
"1863",1,"ME",17,2011,0.266666666666667
"1864",0,"MI",17,2011,0.615261472785486
"1865",1,"MI",17,2011,0.255602988260406
