"","CBSA","degType","year","Cbsatotal","comp_high_any","totalawards","share"
"4383",20500,"Master's and Higher",2012,6884,0,5395,0.783701336432307
"4384",20500,"Master's and Higher",2012,6884,1,560,0.0813480534572923
"4385",20500,"Master's and Higher",2013,7048,1,500,0.0709421112372304
"4386",20500,"Master's and Higher",2013,7048,0,5685,0.80661180476731
"4387",20500,"Master's and Higher",2014,7394,1,553,0.074790370570733
"4388",20500,"Master's and Higher",2014,7394,0,5993,0.810522044901271
"4389",20540,"Associate's and below",2010,434,1,1,0.00230414746543779
"4390",20540,"Associate's and below",2010,434,0,271,0.624423963133641
"4391",20540,"Associate's and below",2011,448,1,8,0.0178571428571429
"4392",20540,"Associate's and below",2011,448,0,289,0.645089285714286
"4393",20540,"Associate's and below",2012,601,0,359,0.597337770382696
"4394",20540,"Associate's and below",2012,601,1,30,0.0499168053244592
"4395",20540,"Associate's and below",2013,873,1,20,0.0229095074455899
"4396",20540,"Associate's and below",2013,873,0,457,0.52348224513173
"4397",20540,"Associate's and below",2014,663,0,376,0.567119155354449
"4398",20540,"Associate's and below",2014,663,1,11,0.0165912518853695
"4399",20580,"Associate's and below",2010,52,0,48,0.923076923076923
"4400",20580,"Associate's and below",2011,77,0,70,0.909090909090909
"4401",20580,"Associate's and below",2012,72,0,65,0.902777777777778
"4402",20580,"Associate's and below",2013,58,0,58,1
"4403",20580,"Associate's and below",2014,56,0,56,1
"4404",20620,"Associate's and below",2010,1083,0,602,0.555863342566944
"4405",20620,"Associate's and below",2010,1083,1,22,0.0203139427516159
"4406",20620,"Associate's and below",2011,1206,1,51,0.0422885572139304
"4407",20620,"Associate's and below",2011,1206,0,664,0.550580431177446
"4408",20620,"Bachelor's",2010,37,0,5,0.135135135135135
"4409",20620,"Bachelor's",2011,44,0,7,0.159090909090909
"4410",20700,"Associate's and below",2010,20,0,20,1
"4411",20700,"Associate's and below",2011,37,0,37,1
"4412",20700,"Associate's and below",2012,99,0,70,0.707070707070707
"4413",20700,"Associate's and below",2013,82,0,71,0.865853658536585
"4414",20700,"Associate's and below",2014,72,1,0,0
"4415",20700,"Associate's and below",2014,72,0,54,0.75
"4416",20700,"Bachelor's",2010,1218,1,46,0.0377668308702791
"4417",20700,"Bachelor's",2010,1218,0,1042,0.855500821018062
"4418",20700,"Bachelor's",2011,1183,1,37,0.0312764158918005
"4419",20700,"Bachelor's",2011,1183,0,1005,0.849535080304311
"4420",20700,"Bachelor's",2012,1424,0,1183,0.830758426966292
"4421",20700,"Bachelor's",2012,1424,1,57,0.0400280898876405
"4422",20700,"Bachelor's",2013,1270,0,1064,0.837795275590551
"4423",20700,"Bachelor's",2013,1270,1,55,0.0433070866141732
"4424",20700,"Bachelor's",2014,1323,1,65,0.0491307634164777
"4425",20700,"Bachelor's",2014,1323,0,1091,0.82464096749811
"4426",20700,"Master's and Higher",2010,320,0,261,0.815625
"4427",20700,"Master's and Higher",2010,320,1,4,0.0125
"4428",20700,"Master's and Higher",2011,352,1,18,0.0511363636363636
"4429",20700,"Master's and Higher",2011,352,0,282,0.801136363636364
"4430",20700,"Master's and Higher",2012,314,0,239,0.761146496815287
"4431",20700,"Master's and Higher",2012,314,1,11,0.035031847133758
"4432",20700,"Master's and Higher",2013,276,0,199,0.721014492753623
"4433",20700,"Master's and Higher",2013,276,1,20,0.072463768115942
"4434",20700,"Master's and Higher",2014,189,1,10,0.0529100529100529
"4435",20700,"Master's and Higher",2014,189,0,141,0.746031746031746
"4436",20740,"Associate's and below",2010,1451,0,1201,0.827705031013094
"4437",20740,"Associate's and below",2010,1451,1,66,0.0454858718125431
"4438",20740,"Associate's and below",2011,1504,1,84,0.0558510638297872
"4439",20740,"Associate's and below",2011,1504,0,1256,0.835106382978723
"4440",20740,"Associate's and below",2012,1789,1,102,0.0570150922302963
"4441",20740,"Associate's and below",2012,1789,0,1527,0.853549468977082
"4442",20740,"Associate's and below",2013,2122,1,100,0.0471253534401508
"4443",20740,"Associate's and below",2013,2122,0,1874,0.883129123468426
"4444",20740,"Associate's and below",2014,2063,0,1809,0.876878332525448
"4445",20740,"Associate's and below",2014,2063,1,98,0.0475036354823073
"4446",20740,"Bachelor's",2010,2177,1,58,0.0266421681212678
"4447",20740,"Bachelor's",2010,2177,0,1875,0.861276986678916
"4448",20740,"Bachelor's",2011,2167,0,1876,0.86571296723581
"4449",20740,"Bachelor's",2011,2167,1,65,0.0299953853253346
"4450",20740,"Bachelor's",2012,2261,0,1937,0.856700574966829
"4451",20740,"Bachelor's",2012,2261,1,55,0.0243255196815568
"4452",20740,"Bachelor's",2013,2314,0,1967,0.850043215211755
"4453",20740,"Bachelor's",2013,2314,1,66,0.0285220397579948
"4454",20740,"Bachelor's",2014,2272,1,81,0.0356514084507042
"4455",20740,"Bachelor's",2014,2272,0,1916,0.84330985915493
"4456",20740,"Master's and Higher",2010,178,0,133,0.747191011235955
"4457",20740,"Master's and Higher",2011,175,0,151,0.862857142857143
"4458",20740,"Master's and Higher",2012,189,0,167,0.883597883597884
"4459",20740,"Master's and Higher",2013,164,0,146,0.890243902439024
"4460",20740,"Master's and Higher",2014,153,0,137,0.895424836601307
"4461",20900,"Associate's and below",2010,744,0,469,0.630376344086022
"4462",20900,"Associate's and below",2010,744,1,28,0.0376344086021505
"4463",20900,"Associate's and below",2011,742,1,26,0.0350404312668464
"4464",20900,"Associate's and below",2011,742,0,480,0.646900269541779
"4465",20900,"Associate's and below",2012,820,1,40,0.0487804878048781
"4466",20900,"Associate's and below",2012,820,0,516,0.629268292682927
"4467",20900,"Associate's and below",2013,888,1,32,0.036036036036036
"4468",20900,"Associate's and below",2013,888,0,533,0.600225225225225
"4469",20900,"Associate's and below",2014,792,0,482,0.608585858585859
"4470",20900,"Associate's and below",2014,792,1,29,0.0366161616161616
"4471",20940,"Associate's and below",2010,1293,0,1042,0.805877803557618
"4472",20940,"Associate's and below",2010,1293,1,18,0.0139211136890951
"4473",20940,"Associate's and below",2011,1127,1,15,0.0133096716947649
"4474",20940,"Associate's and below",2011,1127,0,801,0.710736468500444
"4475",20940,"Associate's and below",2012,1279,1,41,0.0320562939796716
"4476",20940,"Associate's and below",2012,1279,0,874,0.683346364347146
"4477",20940,"Associate's and below",2013,1510,0,1136,0.752317880794702
"4478",20940,"Associate's and below",2013,1510,1,14,0.00927152317880795
"4479",20940,"Associate's and below",2014,1576,1,13,0.00824873096446701
"4480",20940,"Associate's and below",2014,1576,0,1172,0.743654822335025
"4481",20940,"Bachelor's",2010,185,1,5,0.027027027027027
"4482",20940,"Bachelor's",2010,185,0,147,0.794594594594595
"4483",20940,"Bachelor's",2011,242,0,190,0.785123966942149
"4484",20940,"Bachelor's",2011,242,1,7,0.0289256198347107
"4485",20940,"Bachelor's",2012,246,1,3,0.0121951219512195
"4486",20940,"Bachelor's",2012,246,0,188,0.764227642276423
"4487",20940,"Bachelor's",2013,236,1,2,0.00847457627118644
"4488",20940,"Bachelor's",2013,236,0,193,0.817796610169492
"4489",20940,"Master's and Higher",2010,27,0,27,1
"4490",20940,"Master's and Higher",2011,35,0,34,0.971428571428571
"4491",20940,"Master's and Higher",2011,35,1,1,0.0285714285714286
"4492",20940,"Master's and Higher",2012,21,0,21,1
"4493",20940,"Master's and Higher",2013,14,0,14,1
"4494",20980,"Associate's and below",2010,468,0,346,0.739316239316239
"4495",20980,"Associate's and below",2010,468,1,7,0.014957264957265
"4496",20980,"Associate's and below",2011,496,1,7,0.0141129032258065
"4497",20980,"Associate's and below",2011,496,0,357,0.719758064516129
"4498",20980,"Associate's and below",2012,669,1,1,0.00149476831091181
"4499",20980,"Associate's and below",2012,669,0,482,0.720478325859492
"4500",20980,"Associate's and below",2013,830,1,5,0.00602409638554217
"4501",20980,"Associate's and below",2013,830,0,542,0.653012048192771
"4502",20980,"Associate's and below",2014,746,1,1,0.00134048257372654
"4503",20980,"Associate's and below",2014,746,0,463,0.620643431635389
"4504",21020,"Associate's and below",2010,539,0,379,0.703153988868275
"4505",21020,"Associate's and below",2010,539,1,27,0.0500927643784787
"4506",21020,"Associate's and below",2011,499,0,290,0.581162324649299
"4507",21020,"Associate's and below",2011,499,1,33,0.0661322645290581
"4508",21020,"Associate's and below",2012,418,1,19,0.0454545454545455
"4509",21020,"Associate's and below",2012,418,0,224,0.535885167464115
"4510",21020,"Associate's and below",2013,396,1,20,0.0505050505050505
"4511",21020,"Associate's and below",2013,396,0,211,0.532828282828283
"4512",21020,"Associate's and below",2014,474,1,11,0.0232067510548523
"4513",21020,"Associate's and below",2014,474,0,229,0.483122362869198
"4514",21020,"Bachelor's",2010,461,1,18,0.0390455531453362
"4515",21020,"Bachelor's",2010,461,0,429,0.93058568329718
"4516",21020,"Bachelor's",2011,531,0,500,0.941619585687382
"4517",21020,"Bachelor's",2011,531,1,10,0.0188323917137476
"4518",21020,"Bachelor's",2012,437,1,11,0.0251716247139588
"4519",21020,"Bachelor's",2012,437,0,409,0.935926773455378
"4520",21020,"Bachelor's",2013,486,0,451,0.92798353909465
"4521",21020,"Bachelor's",2013,486,1,10,0.0205761316872428
"4522",21020,"Bachelor's",2014,511,0,476,0.931506849315068
"4523",21020,"Bachelor's",2014,511,1,12,0.0234833659491194
"4524",21020,"Master's and Higher",2010,14,0,14,1
"4525",21020,"Master's and Higher",2011,24,0,24,1
"4526",21020,"Master's and Higher",2012,23,0,23,1
"4527",21020,"Master's and Higher",2013,37,0,37,1
"4528",21020,"Master's and Higher",2014,55,0,55,1
"4529",21060,"Associate's and below",2010,2045,0,1456,0.711980440097799
"4530",21060,"Associate's and below",2010,2045,1,74,0.0361858190709046
"4531",21060,"Associate's and below",2011,1983,0,1442,0.727181038830055
"4532",21060,"Associate's and below",2011,1983,1,66,0.0332829046898638
"4533",21060,"Associate's and below",2012,2321,1,57,0.024558380008617
"4534",21060,"Associate's and below",2012,2321,0,1808,0.778974579922447
"4535",21060,"Associate's and below",2013,2219,1,31,0.0139702568724651
"4536",21060,"Associate's and below",2013,2219,0,1637,0.737719693555656
"4537",21060,"Associate's and below",2014,3066,0,2301,0.750489236790607
"4538",21060,"Associate's and below",2014,3066,1,114,0.0371819960861057
"4539",21140,"Associate's and below",2010,53,0,53,1
"4540",21140,"Associate's and below",2010,53,1,0,0
"4541",21140,"Associate's and below",2011,106,1,0,0
"4542",21140,"Associate's and below",2011,106,0,106,1
"4543",21140,"Bachelor's",2010,295,1,4,0.0135593220338983
"4544",21140,"Bachelor's",2010,295,0,239,0.810169491525424
"4545",21140,"Bachelor's",2011,258,1,8,0.0310077519379845
"4546",21140,"Bachelor's",2011,258,0,217,0.84108527131783
"4547",21140,"Bachelor's",2012,232,0,189,0.814655172413793
"4548",21140,"Bachelor's",2012,232,1,5,0.021551724137931
"4549",21140,"Bachelor's",2013,297,1,9,0.0303030303030303
"4550",21140,"Bachelor's",2013,297,0,245,0.824915824915825
"4551",21140,"Bachelor's",2014,239,1,7,0.0292887029288703
"4552",21140,"Bachelor's",2014,239,0,191,0.799163179916318
"4553",21140,"Master's and Higher",2010,34,0,4,0.117647058823529
"4554",21140,"Master's and Higher",2011,47,0,24,0.51063829787234
"4555",21140,"Master's and Higher",2012,41,0,12,0.292682926829268
"4556",21140,"Master's and Higher",2013,55,0,36,0.654545454545455
"4557",21140,"Master's and Higher",2014,25,0,24,0.96
"4558",21180,"Associate's and below",2012,42,0,42,1
"4559",21180,"Associate's and below",2013,28,0,28,1
"4560",21180,"Associate's and below",2014,46,0,46,1
"4561",21180,"Bachelor's",2012,99,0,87,0.878787878787879
"4562",21180,"Bachelor's",2012,99,1,5,0.0505050505050505
"4563",21180,"Bachelor's",2013,107,1,3,0.0280373831775701
"4564",21180,"Bachelor's",2013,107,0,101,0.94392523364486
"4565",21180,"Bachelor's",2014,157,1,4,0.0254777070063694
"4566",21180,"Bachelor's",2014,157,0,134,0.853503184713376
"4567",21220,"Associate's and below",2010,287,1,17,0.0592334494773519
"4568",21220,"Associate's and below",2010,287,0,151,0.526132404181185
"4569",21220,"Associate's and below",2011,441,1,15,0.0340136054421769
"4570",21220,"Associate's and below",2011,441,0,286,0.648526077097506
"4571",21220,"Associate's and below",2012,385,1,32,0.0831168831168831
"4572",21220,"Associate's and below",2012,385,0,227,0.58961038961039
"4573",21220,"Associate's and below",2013,378,1,42,0.111111111111111
"4574",21220,"Associate's and below",2013,378,0,213,0.563492063492063
"4575",21220,"Associate's and below",2014,641,0,454,0.708268330733229
"4576",21220,"Associate's and below",2014,641,1,54,0.0842433697347894
"4577",21220,"Bachelor's",2010,48,0,43,0.895833333333333
"4578",21220,"Bachelor's",2010,48,1,3,0.0625
"4579",21220,"Bachelor's",2011,55,0,51,0.927272727272727
"4580",21220,"Bachelor's",2011,55,1,2,0.0363636363636364
"4581",21220,"Bachelor's",2012,67,1,5,0.0746268656716418
"4582",21220,"Bachelor's",2012,67,0,59,0.880597014925373
"4583",21220,"Bachelor's",2013,44,1,6,0.136363636363636
"4584",21220,"Bachelor's",2013,44,0,37,0.840909090909091
"4585",21220,"Bachelor's",2014,63,1,11,0.174603174603175
"4586",21220,"Bachelor's",2014,63,0,51,0.80952380952381
"4587",21260,"Associate's and below",2010,11,0,11,1
"4588",21260,"Associate's and below",2011,94,1,1,0.0106382978723404
"4589",21260,"Associate's and below",2011,94,0,80,0.851063829787234
"4590",21260,"Associate's and below",2012,101,0,89,0.881188118811881
"4591",21260,"Associate's and below",2013,41,0,12,0.292682926829268
"4592",21260,"Associate's and below",2014,34,0,12,0.352941176470588
"4593",21260,"Bachelor's",2010,2627,1,34,0.0129425199847735
"4594",21260,"Bachelor's",2010,2627,0,2467,0.939094023601066
"4595",21260,"Bachelor's",2011,2657,0,2527,0.951072638313888
"4596",21260,"Bachelor's",2011,2657,1,38,0.0143018441851712
"4597",21260,"Bachelor's",2012,2696,1,87,0.0322700296735905
"4598",21260,"Bachelor's",2012,2696,0,2448,0.908011869436202
"4599",21260,"Bachelor's",2013,2872,1,163,0.0567548746518106
"4600",21260,"Bachelor's",2013,2872,0,2598,0.904596100278552
"4601",21260,"Bachelor's",2014,2740,0,2446,0.892700729927007
"4602",21260,"Bachelor's",2014,2740,1,170,0.062043795620438
"4603",21260,"Master's and Higher",2010,183,0,135,0.737704918032787
"4604",21260,"Master's and Higher",2011,207,0,183,0.884057971014493
"4605",21260,"Master's and Higher",2012,230,0,153,0.665217391304348
"4606",21260,"Master's and Higher",2013,265,0,213,0.80377358490566
"4607",21260,"Master's and Higher",2014,223,0,173,0.775784753363229
"4608",21300,"Associate's and below",2010,186,0,183,0.983870967741935
"4609",21300,"Associate's and below",2011,315,0,312,0.990476190476191
"4610",21300,"Associate's and below",2012,215,0,214,0.995348837209302
"4611",21300,"Associate's and below",2013,206,0,205,0.995145631067961
"4612",21300,"Associate's and below",2014,173,0,171,0.988439306358382
"4613",21300,"Bachelor's",2010,347,0,326,0.939481268011527
"4614",21300,"Bachelor's",2011,386,0,364,0.94300518134715
"4615",21300,"Bachelor's",2012,329,0,313,0.951367781155015
"4616",21300,"Bachelor's",2013,326,0,293,0.898773006134969
"4617",21300,"Bachelor's",2014,393,0,366,0.931297709923664
"4618",21300,"Master's and Higher",2010,115,0,110,0.956521739130435
"4619",21300,"Master's and Higher",2011,153,0,144,0.941176470588235
"4620",21300,"Master's and Higher",2012,119,0,109,0.915966386554622
"4621",21300,"Master's and Higher",2013,73,0,66,0.904109589041096
"4622",21300,"Master's and Higher",2014,72,0,69,0.958333333333333
"4623",21340,"Associate's and below",2010,7891,0,5311,0.673045241414269
"4624",21340,"Associate's and below",2010,7891,1,228,0.0288936763401343
"4625",21340,"Associate's and below",2011,8231,1,331,0.0402138257805856
"4626",21340,"Associate's and below",2011,8231,0,5782,0.702466285991982
"4627",21340,"Associate's and below",2012,9043,0,5774,0.638504920933319
"4628",21340,"Associate's and below",2012,9043,1,365,0.0403627114895499
"4629",21340,"Associate's and below",2013,9194,0,6410,0.697193822057864
"4630",21340,"Associate's and below",2013,9194,1,425,0.0462257994344137
"4631",21340,"Associate's and below",2014,9314,0,6739,0.72353446424737
"4632",21340,"Associate's and below",2014,9314,1,382,0.041013528022332
"4633",21340,"Bachelor's",2010,3223,0,2482,0.770089978281105
"4634",21340,"Bachelor's",2010,3223,1,280,0.0868755817561278
"4635",21340,"Bachelor's",2011,3248,1,267,0.0822044334975369
"4636",21340,"Bachelor's",2011,3248,0,2446,0.75307881773399
"4637",21340,"Bachelor's",2012,3178,0,2427,0.763687853996224
"4638",21340,"Bachelor's",2012,3178,1,281,0.0884203901825047
"4639",21340,"Bachelor's",2013,3373,1,275,0.0815297954343315
"4640",21340,"Bachelor's",2013,3373,0,2598,0.770234212866884
"4641",21340,"Bachelor's",2014,3338,1,344,0.103055721989215
"4642",21340,"Bachelor's",2014,3338,0,2508,0.751348112642301
"4643",21340,"Master's and Higher",2010,949,0,565,0.59536354056902
"4644",21340,"Master's and Higher",2010,949,1,278,0.292939936775553
"4645",21340,"Master's and Higher",2011,1082,0,655,0.605360443622921
"4646",21340,"Master's and Higher",2011,1082,1,333,0.307763401109057
"4647",21340,"Master's and Higher",2012,1207,1,336,0.27837613918807
"4648",21340,"Master's and Higher",2012,1207,0,725,0.6006628003314
"4649",21340,"Master's and Higher",2013,1234,1,313,0.253646677471637
"4650",21340,"Master's and Higher",2013,1234,0,790,0.640194489465154
"4651",21340,"Master's and Higher",2014,1135,1,232,0.204405286343612
"4652",21340,"Master's and Higher",2014,1135,0,752,0.662555066079295
"4653",21380,"Associate's and below",2010,365,1,16,0.0438356164383562
"4654",21380,"Associate's and below",2010,365,0,245,0.671232876712329
"4655",21380,"Associate's and below",2011,404,1,15,0.0371287128712871
"4656",21380,"Associate's and below",2011,404,0,272,0.673267326732673
"4657",21380,"Associate's and below",2012,420,0,292,0.695238095238095
"4658",21380,"Associate's and below",2012,420,1,21,0.05
"4659",21380,"Associate's and below",2013,388,0,260,0.670103092783505
"4660",21380,"Associate's and below",2013,388,1,18,0.0463917525773196
"4661",21380,"Associate's and below",2014,462,0,342,0.74025974025974
"4662",21380,"Associate's and below",2014,462,1,22,0.0476190476190476
"4663",21380,"Bachelor's",2010,821,0,739,0.900121802679659
"4664",21380,"Bachelor's",2010,821,1,25,0.0304506699147381
"4665",21380,"Bachelor's",2011,743,1,29,0.0390309555854643
"4666",21380,"Bachelor's",2011,743,0,667,0.89771197846568
"4667",21380,"Bachelor's",2012,742,0,663,0.893530997304582
"4668",21380,"Bachelor's",2012,742,1,27,0.0363881401617251
"4669",21380,"Bachelor's",2013,733,1,20,0.0272851296043656
"4670",21380,"Bachelor's",2013,733,0,652,0.889495225102319
"4671",21380,"Bachelor's",2014,773,0,683,0.883570504527814
"4672",21380,"Bachelor's",2014,773,1,31,0.0401034928848642
"4673",21380,"Master's and Higher",2010,626,1,96,0.153354632587859
"4674",21380,"Master's and Higher",2010,626,0,456,0.728434504792332
"4675",21380,"Master's and Higher",2011,678,1,98,0.144542772861357
"4676",21380,"Master's and Higher",2011,678,0,493,0.727138643067847
"4677",21380,"Master's and Higher",2012,680,1,95,0.139705882352941
"4678",21380,"Master's and Higher",2012,680,0,500,0.735294117647059
"4679",21380,"Master's and Higher",2013,604,0,455,0.753311258278146
"4680",21380,"Master's and Higher",2013,604,1,87,0.144039735099338
"4681",21380,"Master's and Higher",2014,639,1,74,0.115805946791862
"4682",21380,"Master's and Higher",2014,639,0,493,0.77151799687011
"4683",21420,"Associate's and below",2010,210,1,11,0.0523809523809524
"4684",21420,"Associate's and below",2010,210,0,193,0.919047619047619
"4685",21420,"Associate's and below",2011,272,1,15,0.0551470588235294
"4686",21420,"Associate's and below",2011,272,0,248,0.911764705882353
"4687",21420,"Associate's and below",2012,263,1,11,0.0418250950570342
"4688",21420,"Associate's and below",2012,263,0,234,0.889733840304182
"4689",21420,"Associate's and below",2013,252,1,23,0.0912698412698413
"4690",21420,"Associate's and below",2013,252,0,211,0.837301587301587
"4691",21420,"Associate's and below",2014,226,0,208,0.920353982300885
"4692",21420,"Associate's and below",2014,226,1,9,0.0398230088495575
"4693",21460,"Associate's and below",2010,1384,1,46,0.0332369942196532
"4694",21460,"Associate's and below",2010,1384,0,1095,0.791184971098266
"4695",21460,"Associate's and below",2011,1173,1,28,0.0238704177323103
"4696",21460,"Associate's and below",2011,1173,0,907,0.773231031543052
"4697",21460,"Associate's and below",2012,598,1,19,0.0317725752508361
"4698",21460,"Associate's and below",2012,598,0,482,0.806020066889632
"4699",21460,"Associate's and below",2013,469,1,4,0.00852878464818763
"4700",21460,"Associate's and below",2013,469,0,377,0.803837953091684
"4701",21460,"Associate's and below",2014,283,0,179,0.632508833922262
"4702",21460,"Associate's and below",2014,283,1,10,0.0353356890459364
"4703",21500,"Associate's and below",2010,2033,0,1775,0.873093949827841
"4704",21500,"Associate's and below",2010,2033,1,102,0.0501721593703886
"4705",21500,"Associate's and below",2011,2307,1,162,0.070221066319896
"4706",21500,"Associate's and below",2011,2307,0,2017,0.874295622019939
"4707",21500,"Associate's and below",2012,2009,0,1734,0.863115978098556
"4708",21500,"Associate's and below",2012,2009,1,162,0.0806371329019413
"4709",21500,"Associate's and below",2013,1783,0,1539,0.86315199102636
"4710",21500,"Associate's and below",2013,1783,1,135,0.0757150869321369
"4711",21500,"Associate's and below",2014,1576,0,1383,0.87753807106599
"4712",21500,"Associate's and below",2014,1576,1,79,0.0501269035532995
"4713",21500,"Bachelor's",2010,3016,1,211,0.0699602122015915
"4714",21500,"Bachelor's",2010,3016,0,2309,0.765583554376658
"4715",21500,"Bachelor's",2011,2894,1,209,0.0722183828610919
"4716",21500,"Bachelor's",2011,2894,0,2179,0.752937111264686
"4717",21500,"Bachelor's",2012,2941,1,243,0.0826249574974498
"4718",21500,"Bachelor's",2012,2941,0,2144,0.729003740224413
"4719",21500,"Bachelor's",2013,3019,1,230,0.0761841669426963
"4720",21500,"Bachelor's",2013,3019,0,2180,0.722093408413382
"4721",21500,"Bachelor's",2014,3050,0,2213,0.725573770491803
"4722",21500,"Bachelor's",2014,3050,1,223,0.0731147540983607
"4723",21500,"Master's and Higher",2010,1952,1,359,0.183913934426229
"4724",21500,"Master's and Higher",2010,1952,0,1467,0.751536885245902
"4725",21500,"Master's and Higher",2011,1919,1,297,0.154768108389786
"4726",21500,"Master's and Higher",2011,1919,0,1538,0.801459093277749
"4727",21500,"Master's and Higher",2012,1929,1,219,0.11353032659409
"4728",21500,"Master's and Higher",2012,1929,0,1569,0.813374805598756
"4729",21500,"Master's and Higher",2013,1897,0,1567,0.826041117554033
"4730",21500,"Master's and Higher",2013,1897,1,190,0.100158144438587
"4731",21500,"Master's and Higher",2014,1922,1,177,0.0920915712799168
"4732",21500,"Master's and Higher",2014,1922,0,1597,0.830905306971904
"4733",21540,"Associate's and below",2010,524,0,394,0.751908396946565
"4734",21540,"Associate's and below",2010,524,1,14,0.0267175572519084
"4735",21540,"Associate's and below",2011,520,1,19,0.0365384615384615
"4736",21540,"Associate's and below",2011,520,0,398,0.765384615384615
"4737",21540,"Associate's and below",2012,576,1,36,0.0625
"4738",21540,"Associate's and below",2012,576,0,385,0.668402777777778
"4739",21540,"Associate's and below",2013,513,0,331,0.645224171539961
"4740",21540,"Associate's and below",2013,513,1,38,0.0740740740740741
"4741",21540,"Associate's and below",2014,522,0,355,0.68007662835249
"4742",21540,"Associate's and below",2014,522,1,19,0.0363984674329502
"4743",21580,"Associate's and below",2010,135,1,12,0.0888888888888889
"4744",21580,"Associate's and below",2010,135,0,106,0.785185185185185
"4745",21580,"Associate's and below",2011,159,1,4,0.0251572327044025
"4746",21580,"Associate's and below",2011,159,0,132,0.830188679245283
"4747",21580,"Associate's and below",2012,123,1,2,0.016260162601626
"4748",21580,"Associate's and below",2012,123,0,102,0.829268292682927
"4749",21580,"Associate's and below",2013,122,1,8,0.0655737704918033
"4750",21580,"Associate's and below",2013,122,0,96,0.786885245901639
"4751",21580,"Associate's and below",2014,131,1,4,0.0305343511450382
"4752",21580,"Associate's and below",2014,131,0,113,0.862595419847328
"4753",21580,"Bachelor's",2010,64,1,2,0.03125
"4754",21580,"Bachelor's",2010,64,0,60,0.9375
"4755",21580,"Bachelor's",2011,73,0,55,0.753424657534247
"4756",21580,"Bachelor's",2011,73,1,6,0.0821917808219178
"4757",21580,"Bachelor's",2012,71,1,4,0.0563380281690141
"4758",21580,"Bachelor's",2012,71,0,57,0.802816901408451
"4759",21580,"Bachelor's",2013,75,0,50,0.666666666666667
"4760",21580,"Bachelor's",2013,75,1,7,0.0933333333333333
"4761",21580,"Bachelor's",2014,86,0,44,0.511627906976744
"4762",21580,"Bachelor's",2014,86,1,1,0.0116279069767442
"4763",21660,"Associate's and below",2010,1110,1,126,0.113513513513514
"4764",21660,"Associate's and below",2010,1110,0,483,0.435135135135135
"4765",21660,"Associate's and below",2011,1428,1,219,0.153361344537815
"4766",21660,"Associate's and below",2011,1428,0,633,0.44327731092437
"4767",21660,"Associate's and below",2012,1711,1,263,0.153711279953244
"4768",21660,"Associate's and below",2012,1711,0,769,0.449444769140853
"4769",21660,"Associate's and below",2013,1973,1,212,0.107450582868728
"4770",21660,"Associate's and below",2013,1973,0,921,0.466801824632539
"4771",21660,"Associate's and below",2014,1880,1,196,0.104255319148936
"4772",21660,"Associate's and below",2014,1880,0,929,0.494148936170213
"4773",21660,"Bachelor's",2010,4719,0,4239,0.898283534647171
"4774",21660,"Bachelor's",2010,4719,1,139,0.0294553930917567
"4775",21660,"Bachelor's",2011,4740,1,143,0.030168776371308
"4776",21660,"Bachelor's",2011,4740,0,4283,0.903586497890295
"4777",21660,"Bachelor's",2012,5159,0,4692,0.909478581120372
"4778",21660,"Bachelor's",2012,5159,1,142,0.0275247140918783
"4779",21660,"Bachelor's",2013,5565,1,156,0.0280323450134771
"4780",21660,"Bachelor's",2013,5565,0,4854,0.872237196765499
"4781",21660,"Bachelor's",2014,5550,0,4949,0.891711711711712
"4782",21660,"Bachelor's",2014,5550,1,162,0.0291891891891892
"4783",21660,"Master's and Higher",2010,1346,0,1022,0.759286775631501
"4784",21660,"Master's and Higher",2010,1346,1,156,0.115898959881129
"4785",21660,"Master's and Higher",2011,1339,0,1027,0.766990291262136
"4786",21660,"Master's and Higher",2011,1339,1,140,0.104555638536221
"4787",21660,"Master's and Higher",2012,1375,0,1013,0.736727272727273
"4788",21660,"Master's and Higher",2012,1375,1,191,0.138909090909091
"4789",21660,"Master's and Higher",2013,1356,0,1034,0.762536873156342
"4790",21660,"Master's and Higher",2013,1356,1,165,0.121681415929204
"4791",21660,"Master's and Higher",2014,1320,1,177,0.134090909090909
"4792",21660,"Master's and Higher",2014,1320,0,965,0.731060606060606
"4793",21700,"Associate's and below",2010,677,0,389,0.574593796159527
"4794",21700,"Associate's and below",2010,677,1,9,0.0132939438700148
"4795",21700,"Associate's and below",2011,744,0,429,0.576612903225806
"4796",21700,"Associate's and below",2011,744,1,16,0.021505376344086
"4797",21700,"Associate's and below",2012,572,0,376,0.657342657342657
"4798",21700,"Associate's and below",2012,572,1,13,0.0227272727272727
"4799",21700,"Associate's and below",2013,647,0,434,0.670788253477589
"4800",21700,"Associate's and below",2013,647,1,4,0.00618238021638331
"4801",21700,"Associate's and below",2014,647,1,6,0.00927357032457496
"4802",21700,"Associate's and below",2014,647,0,420,0.649149922720247
"4803",21700,"Bachelor's",2010,1348,0,1119,0.830118694362018
"4804",21700,"Bachelor's",2010,1348,1,17,0.0126112759643917
"4805",21700,"Bachelor's",2011,1335,1,24,0.0179775280898876
"4806",21700,"Bachelor's",2011,1335,0,1106,0.828464419475655
"4807",21700,"Bachelor's",2012,1458,0,1223,0.838820301783265
"4808",21700,"Bachelor's",2012,1458,1,20,0.0137174211248285
